날짜,노선명,역명,승차총승객수,하차총승객수,총승하차인원,월
2022-11-11,2호선,잠실(송파구청),82645,82898,165543,11
2022-11-11,2호선,강남,88704,87536,176240,11
2022-11-11,2호선,사당,44963,50360,95323,11
2022-11-11,2호선,신림,63592,60718,124310,11
2022-11-11,2호선,구로디지털단지,65389,64871,130260,11
2022-11-11,2호선,홍대입구,70202,80243,150445,11
2022-11-11,3호선,고속터미널,53189,55364,108553,11
2022-11-11,4호선,서울역,13450,23267,36717,11
2022-11-11,4호선,사당,31103,26834,57937,11
2022-11-11,7호선,고속터미널,20661,16095,36756,11
2022-11-11,7호선,가산디지털단지,47382,47311,94693,11
2022-11-11,8호선,잠실(송파구청),16065,19090,35155,11
2022-11-11,9호선,고속터미널,16243,22664,38907,11
2022-11-11,경부선,서울역,10706,3488,14194,11
2022-11-11,경부선,가산디지털단지,19214,22114,41328,11
2022-11-11,경의선,서울역,5498,7193,12691,11
2022-11-11,경의선,홍대입구,2191,2602,4793,11
2022-11-11,공항철도 1호선,서울역,13222,12075,25297,11
2022-11-11,공항철도 1호선,홍대입구,13938,14689,28627,11
2022-11-11,분당선,선릉,14666,22346,37012,11
2022-11-11,신림선,신림,1780,2350,4130,11
2022-11-11,2호선,선릉,61307,54797,116104,11
2022-11-12,2호선,강남,59066,58874,117940,11
2022-11-12,2호선,선릉,26502,23573,50075,11
2022-11-12,2호선,잠실(송파구청),73601,70101,143702,11
2022-11-12,1호선,서울역,50491,49980,100471,11
2022-11-12,3호선,고속터미널,56868,57846,114714,11
2022-11-12,7호선,고속터미널,18533,13550,32083,11
2022-11-12,7호선,가산디지털단지,15888,13940,29828,11
2022-11-12,8호선,잠실(송파구청),15111,16812,31923,11
2022-11-12,9호선,고속터미널,14781,23207,37988,11
2022-11-12,경부선,서울역,11522,3224,14746,11
2022-11-12,경부선,가산디지털단지,6727,9379,16106,11
2022-11-12,경의선,서울역,1950,1917,3867,11
2022-11-12,경의선,홍대입구,2008,2637,4645,11
2022-11-12,공항철도 1호선,서울역,12282,11668,23950,11
2022-11-12,공항철도 1호선,홍대입구,14849,15384,30233,11
2022-11-12,분당선,선릉,5670,8713,14383,11
2022-11-12,신림선,신림,1377,1907,3284,11
2022-11-12,4호선,사당,25386,22505,47891,11
2022-11-12,4호선,서울역,8657,20761,29418,11
2022-11-12,2호선,홍대입구,72976,80976,153952,11
2022-11-12,2호선,구로디지털단지,36790,36056,72846,11
2022-11-12,2호선,신림,48768,46510,95278,11
2022-11-12,2호선,사당,36721,41386,78107,11
2022-11-13,신림선,신림,997,1486,2483,11
2022-11-13,1호선,서울역,36262,35316,71578,11
2022-11-13,2호선,잠실(송파구청),55872,52006,107878,11
2022-11-13,2호선,선릉,14994,13054,28048,11
2022-11-13,2호선,강남,34995,33403,68398,11
2022-11-13,2호선,사당,24709,27232,51941,11
2022-11-13,2호선,신림,36489,35642,72131,11
2022-11-13,2호선,구로디지털단지,27401,26287,53688,11
2022-11-13,2호선,홍대입구,57651,58403,116054,11
2022-11-13,3호선,고속터미널,48711,44825,93536,11
2022-11-13,4호선,서울역,5965,14909,20874,11
2022-11-13,4호선,사당,18443,16687,35130,11
2022-11-13,7호선,고속터미널,16324,9433,25757,11
2022-11-13,7호선,가산디지털단지,12214,11154,23368,11
2022-11-13,8호선,잠실(송파구청),11098,12771,23869,11
2022-11-13,9호선,고속터미널,12779,18269,31048,11
2022-11-13,경부선,서울역,10736,2383,13119,11
2022-11-13,경부선,가산디지털단지,5379,7387,12766,11
2022-11-13,경의선,서울역,1302,1204,2506,11
2022-11-13,경의선,홍대입구,1773,2089,3862,11
2022-11-13,공항철도 1호선,서울역,11491,10610,22101,11
2022-11-13,공항철도 1호선,홍대입구,12421,11695,24116,11
2022-11-13,분당선,선릉,3116,4790,7906,11
2022-11-14,7호선,고속터미널,17218,14180,31398,11
2022-11-14,분당선,선릉,14409,21931,36340,11
2022-11-14,공항철도 1호선,홍대입구,10759,10886,21645,11
2022-11-14,공항철도 1호선,서울역,10742,9579,20321,11
2022-11-14,경의선,홍대입구,1740,2040,3780,11
2022-11-14,경의선,서울역,5342,6845,12187,11
2022-11-14,신림선,신림,1564,2152,3716,11
2022-11-14,경부선,가산디지털단지,19415,22380,41795,11
2022-11-14,경부선,서울역,8540,2496,11036,11
2022-11-14,7호선,가산디지털단지,48560,48468,97028,11
2022-11-14,8호선,잠실(송파구청),14834,17317,32151,11
2022-11-14,9호선,고속터미널,12564,16342,28906,11
2022-11-14,2호선,잠실(송파구청),72559,72952,145511,11
2022-11-14,2호선,선릉,61520,55025,116545,11
2022-11-14,2호선,강남,80945,77622,158567,11
2022-11-14,2호선,사당,38702,42820,81522,11
2022-11-14,2호선,신림,58253,56003,114256,11
2022-11-14,2호선,구로디지털단지,62547,62603,125150,11
2022-11-14,2호선,홍대입구,57414,60199,117613,11
2022-11-14,1호선,서울역,52325,49644,101969,11
2022-11-14,3호선,고속터미널,37672,36302,73974,11
2022-11-14,4호선,서울역,12902,19154,32056,11
2022-11-14,4호선,사당,27246,22517,49763,11
2022-11-15,분당선,선릉,14902,22683,37585,11
2022-11-15,공항철도 1호선,홍대입구,10821,11026,21847,11
2022-11-15,공항철도 1호선,서울역,9889,8538,18427,11
2022-11-15,경의선,홍대입구,1877,2135,4012,11
2022-11-15,경의선,서울역,5182,6690,11872,11
2022-11-15,경부선,가산디지털단지,19824,22953,42777,11
2022-11-15,경부선,서울역,7093,2240,9333,11
2022-11-15,9호선,고속터미널,13066,16800,29866,11
2022-11-15,신림선,신림,1702,2225,3927,11
2022-11-15,1호선,서울역,50826,48685,99511,11
2022-11-15,2호선,잠실(송파구청),74638,74816,149454,11
2022-11-15,2호선,선릉,63183,55839,119022,11
2022-11-15,2호선,강남,83743,80377,164120,11
2022-11-15,2호선,사당,41027,44892,85919,11
2022-11-15,2호선,신림,60013,57679,117692,11
2022-11-15,2호선,구로디지털단지,64020,63759,127779,11
2022-11-15,2호선,홍대입구,58392,61111,119503,11
2022-11-15,3호선,고속터미널,42208,40033,82241,11
2022-11-15,4호선,서울역,13001,19087,32088,11
2022-11-15,4호선,사당,28112,24540,52652,11
2022-11-15,7호선,고속터미널,16342,14431,30773,11
2022-11-15,7호선,가산디지털단지,48951,49140,98091,11
2022-11-15,8호선,잠실(송파구청),15226,17675,32901,11
2022-11-16,신림선,신림,1704,2312,4016,11
2022-11-16,분당선,선릉,15052,22546,37598,11
2022-11-16,공항철도 1호선,홍대입구,11511,11470,22981,11
2022-11-16,공항철도 1호선,서울역,10346,9043,19389,11
2022-11-16,경의선,홍대입구,1878,2286,4164,11
2022-11-16,경의선,서울역,5209,6867,12076,11
2022-11-16,경부선,가산디지털단지,19764,22870,42634,11
2022-11-16,경부선,서울역,7271,2330,9601,11
2022-11-16,9호선,고속터미널,13501,17269,30770,11
2022-11-16,8호선,잠실(송파구청),15328,18199,33527,11
2022-11-16,7호선,가산디지털단지,48995,49011,98006,11
2022-11-16,7호선,고속터미널,16420,14197,30617,11
2022-11-16,4호선,사당,28955,24952,53907,11
2022-11-16,4호선,서울역,13150,20357,33507,11
2022-11-16,3호선,고속터미널,42202,40380,82582,11
2022-11-16,2호선,홍대입구,61386,65159,126545,11
2022-11-16,2호선,구로디지털단지,64233,64152,128385,11
2022-11-16,2호선,신림,60733,58743,119476,11
2022-11-16,2호선,사당,42091,46026,88117,11
2022-11-16,2호선,강남,83765,80933,164698,11
2022-11-16,2호선,선릉,62903,56078,118981,11
2022-11-16,2호선,잠실(송파구청),75697,75617,151314,11
2022-11-16,1호선,서울역,51174,50582,101756,11
2022-11-17,1호선,서울역,52524,52124,104648,11
2022-11-17,2호선,잠실(송파구청),78201,78361,156562,11
2022-11-17,2호선,선릉,62097,55217,117314,11
2022-11-17,2호선,강남,82969,80427,163396,11
2022-11-17,2호선,사당,42042,46036,88078,11
2022-11-17,2호선,신림,61140,60186,121326,11
2022-11-17,2호선,구로디지털단지,63672,63534,127206,11
2022-11-17,2호선,홍대입구,64777,68706,133483,11
2022-11-17,3호선,고속터미널,43876,42693,86569,11
2022-11-17,4호선,서울역,13140,21472,34612,11
2022-11-17,4호선,사당,28750,24435,53185,11
2022-11-17,7호선,고속터미널,16888,14155,31043,11
2022-11-17,7호선,가산디지털단지,48174,48382,96556,11
2022-11-17,8호선,잠실(송파구청),15716,18392,34108,11
2022-11-17,9호선,고속터미널,14169,18216,32385,11
2022-11-17,경부선,서울역,7951,2598,10549,11
2022-11-17,경부선,가산디지털단지,19777,22751,42528,11
2022-11-17,경의선,서울역,5244,6684,11928,11
2022-11-17,경의선,홍대입구,2082,2471,4553,11
2022-11-17,공항철도 1호선,서울역,11212,9917,21129,11
2022-11-17,공항철도 1호선,홍대입구,12304,12463,24767,11
2022-11-17,분당선,선릉,14735,22426,37161,11
2022-11-17,신림선,신림,1605,2148,3753,11
2022-11-18,1호선,서울역,59914,59000,118914,11
2022-11-18,신림선,신림,1543,2367,3910,11
2022-11-18,분당선,선릉,14365,21906,36271,11
2022-11-18,공항철도 1호선,홍대입구,13444,14154,27598,11
2022-11-18,공항철도 1호선,서울역,13478,12363,25841,11
2022-11-18,경의선,홍대입구,2179,2873,5052,11
2022-11-18,경의선,서울역,5356,7068,12424,11
2022-11-18,경부선,가산디지털단지,19358,22188,41546,11
2022-11-18,경부선,서울역,11372,3793,15165,11
2022-11-18,9호선,고속터미널,16505,23023,39528,11
2022-11-18,8호선,잠실(송파구청),16774,19659,36433,11
2022-11-18,7호선,가산디지털단지,47491,47145,94636,11
2022-11-18,7호선,고속터미널,20642,16232,36874,11
2022-11-18,4호선,사당,30936,26932,57868,11
2022-11-18,4호선,서울역,13749,24601,38350,11
2022-11-18,3호선,고속터미널,54133,56241,110374,11
2022-11-18,2호선,홍대입구,70716,81493,152209,11
2022-11-18,2호선,구로디지털단지,64143,63902,128045,11
2022-11-18,2호선,신림,64419,60639,125058,11
2022-11-18,2호선,사당,44754,49738,94492,11
2022-11-18,2호선,강남,89703,88349,178052,11
2022-11-18,2호선,선릉,60902,54434,115336,11
2022-11-18,2호선,잠실(송파구청),82590,83145,165735,11
2022-11-19,1호선,서울역,52881,48650,101531,11
2022-11-19,2호선,잠실(송파구청),76022,74042,150064,11
2022-11-19,신림선,신림,1353,1734,3087,11
2022-11-19,2호선,선릉,28284,24638,52922,11
2022-11-19,2호선,강남,60075,61029,121104,11
2022-11-19,2호선,사당,37049,42756,79805,11
2022-11-19,2호선,신림,50121,48157,98278,11
2022-11-19,2호선,구로디지털단지,38581,38257,76838,11
2022-11-19,2호선,홍대입구,77828,90561,168389,11
2022-11-19,3호선,고속터미널,58131,58076,116207,11
2022-11-19,4호선,서울역,9438,21604,31042,11
2022-11-19,4호선,사당,26222,23452,49674,11
2022-11-19,7호선,고속터미널,18524,13936,32460,11
2022-11-19,7호선,가산디지털단지,16176,14456,30632,11
2022-11-19,8호선,잠실(송파구청),15403,17776,33179,11
2022-11-19,9호선,고속터미널,16054,23785,39839,11
2022-11-19,경부선,서울역,12754,3148,15902,11
2022-11-19,경부선,가산디지털단지,7525,9776,17301,11
2022-11-19,경의선,서울역,2274,2070,4344,11
2022-11-19,경의선,홍대입구,2330,3175,5505,11
2022-11-19,공항철도 1호선,서울역,13047,12172,25219,11
2022-11-19,공항철도 1호선,홍대입구,15676,16415,32091,11
2022-11-19,분당선,선릉,5819,9499,15318,11
2022-11-20,1호선,서울역,39184,37959,77143,11
2022-11-20,2호선,잠실(송파구청),57508,54629,112137,11
2022-11-20,2호선,선릉,16262,14018,30280,11
2022-11-20,2호선,강남,37499,36148,73647,11
2022-11-20,2호선,사당,25586,29010,54596,11
2022-11-20,2호선,신림,37803,37146,74949,11
2022-11-20,2호선,구로디지털단지,27629,26829,54458,11
2022-11-20,2호선,홍대입구,61635,61396,123031,11
2022-11-20,3호선,고속터미널,50145,46328,96473,11
2022-11-20,4호선,서울역,6113,17611,23724,11
2022-11-20,4호선,사당,18842,17195,36037,11
2022-11-20,7호선,고속터미널,16819,10430,27249,11
2022-11-20,7호선,가산디지털단지,12031,11066,23097,11
2022-11-20,8호선,잠실(송파구청),11500,12758,24258,11
2022-11-20,9호선,고속터미널,13801,19732,33533,11
2022-11-20,경부선,서울역,11458,2593,14051,11
2022-11-20,경부선,가산디지털단지,5322,7342,12664,11
2022-11-20,경의선,서울역,1510,1376,2886,11
2022-11-20,경의선,홍대입구,1970,2392,4362,11
2022-11-20,공항철도 1호선,서울역,12077,11079,23156,11
2022-11-20,공항철도 1호선,홍대입구,13348,12125,25473,11
2022-11-20,분당선,선릉,3508,5145,8653,11
2022-11-20,신림선,신림,1077,1529,2606,11
2022-11-21,신림선,신림,1677,2247,3924,11
2022-11-21,1호선,서울역,52397,50716,103113,11
2022-11-21,분당선,선릉,14752,22306,37058,11
2022-11-21,2호선,잠실(송파구청),72924,73355,146279,11
2022-11-21,공항철도 1호선,홍대입구,11208,11398,22606,11
2022-11-21,공항철도 1호선,서울역,10894,9626,20520,11
2022-11-21,경의선,홍대입구,1973,2271,4244,11
2022-11-21,경의선,서울역,5284,6730,12014,11
2022-11-21,경부선,가산디지털단지,19443,22849,42292,11
2022-11-21,경부선,서울역,9395,2604,11999,11
2022-11-21,9호선,고속터미널,13434,18003,31437,11
2022-11-21,8호선,잠실(송파구청),14686,16959,31645,11
2022-11-21,7호선,가산디지털단지,48263,48114,96377,11
2022-11-21,7호선,고속터미널,17742,14502,32244,11
2022-11-21,4호선,사당,27046,22823,49869,11
2022-11-21,4호선,서울역,12715,19564,32279,11
2022-11-21,3호선,고속터미널,42336,40529,82865,11
2022-11-21,2호선,홍대입구,58934,61753,120687,11
2022-11-21,2호선,구로디지털단지,61973,61838,123811,11
2022-11-21,2호선,신림,58056,56139,114195,11
2022-11-21,2호선,사당,39122,43215,82337,11
2022-11-21,2호선,강남,81922,78908,160830,11
2022-11-21,2호선,선릉,61652,55365,117017,11
2022-11-22,신림선,신림,1703,2349,4052,11
2022-11-22,공항철도 1호선,서울역,10159,8869,19028,11
2022-11-22,경의선,홍대입구,1981,2377,4358,11
2022-11-22,경의선,서울역,5326,6781,12107,11
2022-11-22,경부선,가산디지털단지,19705,22799,42504,11
2022-11-22,경부선,서울역,7278,2211,9489,11
2022-11-22,9호선,고속터미널,13285,17106,30391,11
2022-11-22,8호선,잠실(송파구청),14769,17324,32093,11
2022-11-22,7호선,가산디지털단지,48694,48971,97665,11
2022-11-22,7호선,고속터미널,16684,14341,31025,11
2022-11-22,4호선,사당,28198,23817,52015,11
2022-11-22,4호선,서울역,13276,19128,32404,11
2022-11-22,3호선,고속터미널,41673,39531,81204,11
2022-11-22,2호선,홍대입구,60527,63566,124093,11
2022-11-22,2호선,구로디지털단지,64021,63875,127896,11
2022-11-22,2호선,신림,59962,57739,117701,11
2022-11-22,2호선,사당,41505,45182,86687,11
2022-11-22,2호선,강남,84540,81768,166308,11
2022-11-22,2호선,선릉,63775,57122,120897,11
2022-11-22,2호선,잠실(송파구청),75449,76174,151623,11
2022-11-22,1호선,서울역,52251,49543,101794,11
2022-11-22,공항철도 1호선,홍대입구,11389,11508,22897,11
2022-11-22,분당선,선릉,15407,23164,38571,11
2022-11-23,공항철도 1호선,서울역,10349,9148,19497,11
2022-11-23,공항철도 1호선,홍대입구,11686,11609,23295,11
2022-11-23,분당선,선릉,15236,23071,38307,11
2022-11-23,신림선,신림,1732,2335,4067,11
2022-11-23,경의선,홍대입구,1995,2405,4400,11
2022-11-23,경의선,서울역,5243,6866,12109,11
2022-11-23,경부선,가산디지털단지,19899,22758,42657,11
2022-11-23,경부선,서울역,7461,2339,9800,11
2022-11-23,9호선,고속터미널,13550,17389,30939,11
2022-11-23,8호선,잠실(송파구청),15760,18343,34103,11
2022-11-23,7호선,가산디지털단지,48665,48943,97608,11
2022-11-23,7호선,고속터미널,16567,14312,30879,11
2022-11-23,4호선,사당,28920,24453,53373,11
2022-11-23,4호선,서울역,13443,20205,33648,11
2022-11-23,3호선,고속터미널,42316,40258,82574,11
2022-11-23,2호선,홍대입구,61996,65648,127644,11
2022-11-23,2호선,구로디지털단지,64389,64235,128624,11
2022-11-23,2호선,신림,61337,58903,120240,11
2022-11-23,2호선,사당,41831,46078,87909,11
2022-11-23,2호선,강남,85083,81840,166923,11
2022-11-23,2호선,선릉,64521,57612,122133,11
2022-11-23,2호선,잠실(송파구청),78381,78491,156872,11
2022-11-23,1호선,서울역,52196,50180,102376,11
2022-11-24,1호선,서울역,54880,52078,106958,11
2022-11-24,2호선,잠실(송파구청),79264,79091,158355,11
2022-11-24,2호선,선릉,64569,57332,121901,11
2022-11-24,2호선,강남,86436,83073,169509,11
2022-11-24,2호선,사당,42627,46531,89158,11
2022-11-24,2호선,신림,61640,59493,121133,11
2022-11-24,2호선,구로디지털단지,64619,64585,129204,11
2022-11-24,2호선,홍대입구,62529,67075,129604,11
2022-11-24,3호선,고속터미널,45488,43496,88984,11
2022-11-24,4호선,서울역,13584,21423,35007,11
2022-11-24,4호선,사당,29032,24604,53636,11
2022-11-24,7호선,고속터미널,17703,14754,32457,11
2022-11-24,7호선,가산디지털단지,48630,48655,97285,11
2022-11-24,8호선,잠실(송파구청),15651,18089,33740,11
2022-11-24,9호선,고속터미널,14403,18433,32836,11
2022-11-24,경부선,서울역,8422,2567,10989,11
2022-11-24,경부선,가산디지털단지,19770,22802,42572,11
2022-11-24,경의선,서울역,5493,7129,12622,11
2022-11-24,경의선,홍대입구,1946,2346,4292,11
2022-11-24,공항철도 1호선,서울역,11599,9308,20907,11
2022-11-24,공항철도 1호선,홍대입구,11741,12161,23902,11
2022-11-24,분당선,선릉,15248,23058,38306,11
2022-11-24,신림선,신림,1747,2348,4095,11
2022-11-25,1호선,서울역,61510,59273,120783,11
2022-11-25,2호선,잠실(송파구청),83868,84288,168156,11
2022-11-25,2호선,선릉,62606,55706,118312,11
2022-11-25,2호선,강남,90988,89390,180378,11
2022-11-25,2호선,사당,45809,51557,97366,11
2022-11-25,2호선,신림,63378,60700,124078,11
2022-11-25,2호선,구로디지털단지,64690,64243,128933,11
